src,dst,importance
TESK2,AMHR2,0.1428571428571428
ADCY4,AMHR2,0.1212121212121212
NMRK2,AMHR2,0.1212121212121212
PIM3,AMHR2,0.1212121212121212
SMIM1,AMHR2,0.12
SMIM1,AMICA1,0.2
SMAGP,AMICA1,0.1875
PVRL4,AMICA1,0.15
NPDC1,AMICA1,0.1428571428571428
PLXDC1,AMICA1,0.1428571428571428
SUSD3,AMICA1,0.1428571428571428
TGOLN2,AMICA1,0.1428571428571428
CDCP1,AMICA1,0.1333333333333333
CEACAM19,AMIGO3,0.25
C19orf38,AMIGO3,0.1428571428571428
C20orf141,AMIGO3,0.1428571428571428
CCDC107,AMIGO3,0.1428571428571428
EVA1B,AMIGO3,0.1428571428571428
KRTCAP3,AMIGO3,0.1428571428571428
PVRL4,AMIGO3,0.1428571428571428
SHISA4,AMIGO3,0.1428571428571428
FNBP1,AMOTL1,0.25
TMEM88,AMOTL1,0.2352941176470588
TMEM170B,AMOTL1,0.2142857142857142
PLXDC1,AMOTL1,0.2105263157894736
C19orf59,AMOTL1,0.2
CAPNS2,AMOTL1,0.2
CDCA4,AMOTL1,0.2
GSTM5,AMOTL1,0.2
CDCA3,ANAPC16,0.4166666666666667
FAM64A,ANAPC16,0.3333333333333333
MIS18BP1,ANAPC16,0.3076923076923077
CENPU,ANAPC16,0.2857142857142857
CASC5,ANAPC16,0.2777777777777778
ANKRD28,ANAPC16,0.2727272727272727
FAM208B,ANAPC16,0.2727272727272727
SPIN2A,ANAPC16,0.2666666666666666
HIST2H2BE,ANG,0.1428571428571428
HIST1H2BC,ANG,0.1403508771929824
HIST1H2BG,ANG,0.1403508771929824
HIST1H2BK,ANG,0.1403508771929824
MSRB1,ANG,0.1272727272727272
S100A13,ANG,0.1212121212121212
C1QTNF6,ANGPTL4,0.1666666666666666
CFHR3,ANGPTL4,0.1666666666666666
C2orf82,ANGPTL4,0.1428571428571428
CLEC11A,ANGPTL4,0.1304347826086956
SERPINB8,ANGPTL4,0.1304347826086956
PLXDC1,ANGPTL4,0.12
PRSS8,ANGPTL4,0.12
SDC3,ANGPTL4,0.12
EFCAB12,ANKEF1,1.0
HPCAL1,ANKEF1,0.6666666666666666
ANKRD40,ANKEF1,0.5
ANKRD55,ANKEF1,0.5
C15orf65,ANKEF1,0.5
C16orf87,ANKEF1,0.5
C1orf63,ANKEF1,0.5
C20orf195,ANKEF1,0.5
UBE4A,ANKIB1,0.4166666666666667
LNX1,ANKIB1,0.3076923076923077
RNF111,ANKIB1,0.2608695652173913
MIB2,ANKIB1,0.2352941176470588
RNF122,ANKIB1,0.2352941176470588
RANBP10,ANKIB1,0.2307692307692307
TRIM7,ANKIB1,0.2307692307692307
ZNF578,ANKIB1,0.2307692307692307
SLC39A7,ANKLE2,0.2
DDOST,ANKLE2,0.1923076923076923
SMIM14,ANKLE2,0.1875
SSR2,ANKLE2,0.1875
SSR3,ANKLE2,0.1875
MLEC,ANKLE2,0.1818181818181818
PLP2,ANKLE2,0.1818181818181818
DERL2,ANKLE2,0.1785714285714285
LYSMD1,ANKRD10,1.0
VWA5A,ANKRD10,1.0
ANKRD28,ANKRD10,0.6666666666666666
FAM208B,ANKRD10,0.6666666666666666
ANKRD40,ANKRD10,0.5
ANKRD55,ANKRD10,0.5
C15orf65,ANKRD10,0.5
C16orf87,ANKRD10,0.5
CDCA4,ANKRD11,0.3
HSPB9,ANKRD11,0.3
POLR3GL,ANKRD11,0.3
BRWD1,ANKRD11,0.2727272727272727
CDCA7,ANKRD11,0.2727272727272727
CENPU,ANKRD11,0.2727272727272727
ANKRD28,ANKRD11,0.25
FAM208B,ANKRD11,0.25
ANKRD28,ANKRD12,0.6666666666666666
FAM208B,ANKRD12,0.6666666666666666
CMIP,ANKRD12,0.5
FAM114A1,ANKRD12,0.5
LIMD2,ANKRD12,0.5
ARGLU1,ANKRD12,0.4
DENND2D,ANKRD12,0.4
ANKRD10,ANKRD12,0.3333333333333333
ANKRD33,ANKRD2,0.2222222222222222
HSPB9,ANKRD2,0.2222222222222222
TSC22D3,ANKRD2,0.2222222222222222
PSIP1,ANKRD2,0.2083333333333333
BACH2,ANKRD2,0.2
MAGEC2,ANKRD2,0.2
ZNF337,ANKRD2,0.2
ZNF34,ANKRD2,0.2
FAM208B,ANKRD28,1.0
CMIP,ANKRD28,0.75
FAM114A1,ANKRD28,0.75
LIMD2,ANKRD28,0.75
ANKRD10,ANKRD28,0.6666666666666666
LYSMD1,ANKRD28,0.6666666666666666
VWA5A,ANKRD28,0.6666666666666666
ARGLU1,ANKRD28,0.6
MAGEB2,ANKRD33,0.5
MAP3K7CL,ANKRD33,0.5
NIPSNAP3A,ANKRD33,0.4285714285714285
MAGEC2,ANKRD33,0.4
CDCA4,ANKRD33,0.3333333333333333
FAM214B,ANKRD33,0.3333333333333333
HSPB9,ANKRD33,0.3333333333333333
LENG8,ANKRD33,0.3333333333333333
ANKRD55,ANKRD40,1.0
C15orf65,ANKRD40,1.0
C16orf87,ANKRD40,1.0
C1orf63,ANKRD40,1.0
C20orf195,ANKRD40,1.0
CCDC17,ANKRD40,1.0
CCDC74A,ANKRD40,1.0
CDRT4,ANKRD40,1.0
ANKRD40,ANKRD50,0.25
ANKRD55,ANKRD50,0.25
C15orf65,ANKRD50,0.25
C16orf87,ANKRD50,0.25
C1orf63,ANKRD50,0.25
C20orf195,ANKRD50,0.25
CCDC17,ANKRD50,0.25
CCDC74A,ANKRD50,0.25
ANKRD40,ANKRD55,1.0
C15orf65,ANKRD55,1.0
C16orf87,ANKRD55,1.0
C1orf63,ANKRD55,1.0
C20orf195,ANKRD55,1.0
CCDC17,ANKRD55,1.0
CCDC74A,ANKRD55,1.0
CDRT4,ANKRD55,1.0
TMEM50B,ANKS4B,0.2142857142857142
LRRC8B,ANKS4B,0.1875
REPS2,ANKS4B,0.1875
C2orf88,ANKS4B,0.1818181818181818
CCDC70,ANKS4B,0.1818181818181818
GYPB,ANKS4B,0.1818181818181818
NPDC1,ANKS4B,0.1818181818181818
PRRC2B,ANKS4B,0.1818181818181818
RAI14,ANLN,0.1739130434782608
ARGLU1,ANLN,0.1578947368421052
CYTIP,ANLN,0.1428571428571428
FLNB,ANLN,0.1388888888888889
PLEKHH2,ANLN,0.125
GOLGA3,ANLN,0.12
SLC44A5,ANO3,0.1578947368421052
NPDC1,ANO3,0.1428571428571428
SUSD3,ANO3,0.1428571428571428
PLP2,ANO3,0.1363636363636363
CDCP1,ANO3,0.1333333333333333
PTPRCAP,ANO3,0.1333333333333333
EMP3,ANO3,0.125
MFSD6,ANO3,0.125
ABHD14B,ANP32B,0.2857142857142857
HN1,ANP32B,0.2777777777777778
TSPYL2,ANP32B,0.2692307692307692
HIST1H2BD,ANP32B,0.238095238095238
MAD2L1BP,ANP32B,0.238095238095238
SENP3,ANP32B,0.238095238095238
IER5,ANP32B,0.2272727272727272
HSPA12A,ANP32B,0.2222222222222222
SAMD11,ANP32E,0.2727272727272727
FAM212A,ANP32E,0.25
KIAA1551,ANP32E,0.25
TSPYL4,ANP32E,0.25
FAM214B,ANP32E,0.2222222222222222
LENG8,ANP32E,0.2222222222222222
PNRC1,ANP32E,0.2222222222222222
FAM53C,ANP32E,0.2
PVRL4,ANPEP,0.1785714285714285
PRSS8,ANPEP,0.1724137931034483
SECTM1,ANPEP,0.1724137931034483
DLK1,ANPEP,0.1481481481481481
SH2D2A,ANPEP,0.1481481481481481
PLXDC1,ANPEP,0.1333333333333333
MARCH2,ANPEP,0.131578947368421
PROCR,ANPEP,0.125
ANTXR2,ANTXR1,0.3809523809523809
SMIM1,ANTXR1,0.2
HCST,ANTXR1,0.1666666666666666
TMEM8B,ANTXR1,0.16
EVI2A,ANTXR1,0.1578947368421052
NPDC1,ANTXR1,0.1578947368421052
SUSD3,ANTXR1,0.1578947368421052
KISS1R,ANTXR1,0.1538461538461538
CDCP1,ANTXR2,0.4
MUC15,ANTXR2,0.3636363636363636
SMIM1,ANTXR2,0.3636363636363636
TMEM50B,ANTXR2,0.3076923076923077
EVI2A,ANTXR2,0.3
NPDC1,ANTXR2,0.3
SUSD3,ANTXR2,0.3
TMEM106C,ANTXR2,0.3
AHNAK,ANXA2,0.1805555555555555
SERPINB9,ANXA2,0.1388888888888889
ANKRD40,ANXA2R,0.5
ANKRD55,ANXA2R,0.5
C15orf65,ANXA2R,0.5
C16orf87,ANXA2R,0.5
C1orf63,ANXA2R,0.5
C20orf195,ANXA2R,0.5
CCDC17,ANXA2R,0.5
CCDC74A,ANXA2R,0.5
FAM129A,ANXA3,0.1290322580645161
GCA,ANXA3,0.125
PLXDC1,ANXA3,0.125
TP53BP2,ANXA4,0.2058823529411764
S100P,ANXA4,0.1714285714285714
NDRG1,ANXA4,0.1707317073170731
NDRG2,ANXA4,0.1666666666666666
S100A13,ANXA4,0.1666666666666666
GCA,ANXA4,0.1612903225806451
RASD1,ANXA4,0.1612903225806451
SDC3,ANXA4,0.1612903225806451
GCA,ANXA5,0.24
PROCR,ANXA5,0.2222222222222222
RASAL3,ANXA5,0.2222222222222222
CAND1,ANXA5,0.21875
TXLNA,ANXA5,0.217391304347826
SERPINB8,ANXA5,0.2083333333333333
PSMD12,ANXA5,0.2068965517241379
SERPINB9,ANXA5,0.2058823529411764
CNRIP1,AOC2,0.1578947368421052
DOK3,AOC2,0.15
MAGEA1,AOC2,0.15
RALGPS2,AOC2,0.15
TTC17,AOC2,0.15
ABTB1,AOC2,0.1428571428571428
ARL11,AOC2,0.1428571428571428
CD99,AOC2,0.1428571428571428
PLIN3,AP1AR,0.1538461538461538
TOM1,AP1AR,0.1428571428571428
TGOLN2,AP1AR,0.1304347826086956
WDFY1,AP1AR,0.125
ARFGAP3,AP1G1,0.1842105263157894
GOLGA4,AP1G1,0.1707317073170731
COPB1,AP1G1,0.1555555555555555
ICA1,AP1G1,0.15
CLINT1,AP1G1,0.1463414634146341
PLIN3,AP1G1,0.1428571428571428
RPS12,AP1G1,0.1428571428571428
SEC23IP,AP1G1,0.1428571428571428
ARFGAP3,AP1S2,0.2608695652173913
WDFY1,AP1S2,0.2083333333333333
COPB1,AP1S2,0.2
ICA1,AP1S2,0.2
GOLGA4,AP1S2,0.1851851851851851
SEC23IP,AP1S2,0.1851851851851851
FAM114A1,AP1S2,0.1666666666666666
GOLGA3,AP1S2,0.1666666666666666
ARFGAP3,AP3B2,0.125
RABAC1,APLP2,0.238095238095238
PVRL4,APLP2,0.2272727272727272
CKAP4,APLP2,0.2222222222222222
MFSD6,APLP2,0.2222222222222222
TAS2R19,APLP2,0.2222222222222222
SDC3,APLP2,0.217391304347826
C19orf59,APLP2,0.2105263157894736
GLIPR1,APLP2,0.2105263157894736
UBAP2,APOBEC3D,0.2222222222222222
C19orf66,APOBEC3D,0.2142857142857142
ZFR,APOBEC3D,0.2
ZNF638,APOBEC3D,0.2
ZC3HAV1,APOBEC3D,0.1818181818181818
TRIM56,APOBEC3D,0.1785714285714285
IFIT3,APOBEC3D,0.1739130434782608
KIAA0907,APOBEC3D,0.1666666666666666
C19orf66,APOBEC3G,0.2571428571428571
ZC3HAV1,APOBEC3G,0.2413793103448276
IFIT3,APOBEC3G,0.2333333333333333
SLBP,APOBEC3G,0.2
TRIM56,APOBEC3G,0.1944444444444444
HNRNPH1,APOBEC3G,0.1875
UBAP2,APOBEC3G,0.1851851851851851
RPL7,APOBEC3G,0.1794871794871795
GYPC,APOBR,0.1538461538461538
MFSD6,APOBR,0.1538461538461538
HDLBP,APOBR,0.15
CLINT1,APOBR,0.1428571428571428
GLIPR1,APOBR,0.1428571428571428
ORAI3,APOBR,0.1333333333333333
DPYSL2,APOBR,0.125
STARD10,APOBR,0.125
PLXDC1,APOD,0.1666666666666666
RPL34,APOD,0.131578947368421
UFM1,APOD,0.131578947368421
PROCR,APOD,0.1282051282051282
RPL28,APOD,0.125
APOL6,APOD,0.1212121212121212
APOL6,APOL1,0.2941176470588235
HDLBP,APOL1,0.2083333333333333
CFHR3,APOL1,0.1764705882352941
STARD10,APOL1,0.1428571428571428
MANF,APOL1,0.1379310344827586
CLEC11A,APOL1,0.1363636363636363
ENDOD1,APOL1,0.1304347826086956
FAM180B,APOL1,0.125
APOL6,APOL4,0.3333333333333333
STARD10,APOL4,0.1666666666666666
FABP6,APOL4,0.1538461538461538
FAM184A,APOL4,0.1428571428571428
DMKN,APOL4,0.125
BSDC1,APOL6,0.3333333333333333
DNAJC12,APOL6,0.3333333333333333
FAM180B,APOL6,0.3333333333333333
NBPF1,APOL6,0.3333333333333333
C2orf82,APOL6,0.3
ATXN7L3B,APOL6,0.2857142857142857
C1orf56,APOL6,0.2857142857142857
CBWD3,APOL6,0.2857142857142857
WDR26,APPBP2,0.2777777777777778
FBXO32,APPBP2,0.2631578947368421
HERC2,APPBP2,0.2592592592592592
PRAME,APPBP2,0.2592592592592592
HN1,APPBP2,0.25
HSPB9,APPBP2,0.25
KIAA0907,APPBP2,0.25
ARL4A,APPBP2,0.238095238095238
GYPB,AQP10,0.1875
CD82,AQP10,0.1764705882352941
KISS1R,AQP10,0.1739130434782608
CHIC2,AQP10,0.1666666666666666
GYPC,AQP10,0.1666666666666666
GYPA,AQP10,0.1578947368421052
SIGLEC7,AQP10,0.15
CD99,AQP10,0.1428571428571428
SLC30A2,AQP3,0.15625
C19orf59,AQP3,0.1538461538461538
SMAGP,AQP3,0.1538461538461538
NECAB1,AQP3,0.1428571428571428
PPAPDC1B,AQP3,0.1428571428571428
TP53I13,AQP3,0.1428571428571428
CCDC92,AQP3,0.1379310344827586
GRAP2,AQP3,0.1379310344827586
SMAGP,AQP6,0.2666666666666666
NPDC1,AQP6,0.2307692307692307
SUSD3,AQP6,0.2307692307692307
SLC44A5,AQP6,0.2222222222222222
CDCP1,AQP6,0.2142857142857142
CLDND1,AQP6,0.2142857142857142
PTPRCAP,AQP6,0.2142857142857142
EMP3,AQP6,0.2
GYPB,AQP8,0.3333333333333333
CD82,AQP8,0.3
GYPC,AQP8,0.2727272727272727
GYPA,AQP8,0.25
SIGLEC7,AQP8,0.2307692307692307
CD99,AQP8,0.2142857142857142
C2orf88,AQP8,0.2
CCDC70,AQP8,0.2
ARHGAP9,ARAP2,0.3333333333333333
ASAP2,ARAP2,0.3333333333333333
ADAP1,ARAP2,0.2666666666666666
BEX5,ARAP2,0.25
RASAL3,ARAP2,0.1875
LRRC39,ARAP2,0.1818181818181818
RALGPS2,ARAP2,0.1818181818181818
ZNF578,ARAP2,0.1818181818181818
ASAP2,ARAP3,0.3333333333333333
ADAP1,ARAP3,0.2857142857142857
ARHGAP9,ARAP3,0.2631578947368421
NOSTRIN,ARAP3,0.238095238095238
GAN,ARAP3,0.2352941176470588
RALGPS2,ARAP3,0.2352941176470588
CDC42EP3,ARAP3,0.2272727272727272
ARL11,ARAP3,0.2222222222222222
COPA,ARCN1,0.4166666666666667
COPZ1,ARCN1,0.4117647058823529
COPB1,ARCN1,0.36
ARFGAP3,ARCN1,0.2272727272727272
SEC23IP,ARCN1,0.2
KPNA2,ARCN1,0.1935483870967742
SEC61B,ARCN1,0.1923076923076923
NUFIP2,ARCN1,0.1904761904761904
NRG4,AREG,0.1351351351351351
MANF,AREG,0.1333333333333333
CLEC11A,AREG,0.131578947368421
ANTXR2,AREG,0.1282051282051282
FGF11,AREG,0.1282051282051282
ARL4A,ARF4,0.2285714285714285
ARL11,ARF4,0.21875
COPA,ARF4,0.1904761904761904
GOLGA4,ARF4,0.1794871794871795
EEF1A1,ARF4,0.1764705882352941
FAM129A,ARF4,0.1714285714285714
EEF2,ARF4,0.1702127659574468
HBS1L,ARF4,0.1666666666666666
GOLGA3,ARFGAP3,0.2777777777777778
TMEM167A,ARFGAP3,0.2666666666666666
ARHGEF12,ARFGAP3,0.2631578947368421
COPB1,ARFGAP3,0.24
FAM114A1,ARFGAP3,0.2307692307692307
LIMD2,ARFGAP3,0.2307692307692307
CYTH1,ARFGAP3,0.2272727272727272
GOLGA4,ARFGAP3,0.2272727272727272
GOLGA3,ARFGEF1,0.2142857142857142
GOLGA4,ARFGEF1,0.1875
CYTH4,ARFGEF1,0.1785714285714285
TTC3,ARFGEF1,0.1785714285714285
FAM114A1,ARFGEF1,0.1739130434782608
DENND2D,ARFGEF1,0.1666666666666666
GBP2,ARFGEF1,0.1621621621621621
KLHL6,ARFGEF1,0.1612903225806451
ANKRD28,ARGLU1,0.6
C14orf119,ARGLU1,0.6
FAM208B,ARGLU1,0.6
CMIP,ARGLU1,0.5
FAM114A1,ARGLU1,0.5
LIMD2,ARGLU1,0.5
NIPSNAP3A,ARGLU1,0.5
DENND2D,ARGLU1,0.4285714285714285
ARHGAP22,ARHGAP11A,0.3846153846153846
ARHGAP9,ARHGAP11A,0.3333333333333333
RGS3,ARHGAP11A,0.3076923076923077
EVI5,ARHGAP11A,0.2857142857142857
MAP3K7CL,ARHGAP11A,0.2857142857142857
ADAP1,ARHGAP11A,0.2666666666666666
RGS10,ARHGAP11A,0.2666666666666666
NIPSNAP3A,ARHGAP11A,0.25
ARHGAP5,ARHGAP18,0.2608695652173913
ARHGEF11,ARHGAP18,0.2307692307692307
ARHGEF12,ARHGAP18,0.2272727272727272
RANBP1,ARHGAP18,0.2
ARHGAP9,ARHGAP18,0.1904761904761904
GMIP,ARHGAP18,0.1904761904761904
RGS20,ARHGAP18,0.1818181818181818
RGS3,ARHGAP18,0.1818181818181818
SH2D2A,ARHGAP22,0.3333333333333333
ARHGAP9,ARHGAP22,0.2941176470588235
GMIP,ARHGAP22,0.2941176470588235
RGS3,ARHGAP22,0.2777777777777778
EVI5,ARHGAP22,0.2631578947368421
MAP3K7CL,ARHGAP22,0.25
NIPSNAP3A,ARHGAP22,0.2307692307692307
RANBP1,ARHGAP22,0.2272727272727272
ARHGAP22,ARHGAP25,0.1875
ARHGAP9,ARHGAP25,0.1333333333333333
GMIP,ARHGAP25,0.1333333333333333
RGS3,ARHGAP25,0.125
TCP11L2,ARHGAP25,0.125
ARHGAP22,ARHGAP26,0.3529411764705882
ARHGAP9,ARHGAP26,0.3125
RGS3,ARHGAP26,0.2941176470588235
ARHGEF12,ARHGAP26,0.2777777777777778
ARHGEF11,ARHGAP26,0.2727272727272727
ARHGAP5,ARHGAP26,0.25
RANBP1,ARHGAP26,0.238095238095238
GMIP,ARHGAP26,0.2352941176470588
ARHGAP9,ARHGAP27,0.4285714285714285
RASAL3,ARHGAP27,0.3529411764705882
ARHGEF12,ARHGAP27,0.2941176470588235
SH2D2A,ARHGAP27,0.2857142857142857
ADAP1,ARHGAP27,0.2777777777777778
ARHGAP22,ARHGAP27,0.2222222222222222
ARHGAP5,ARHGAP27,0.2
DOK2,ARHGAP27,0.2
ARHGAP9,ARHGAP28,0.3571428571428571
ARHGEF12,ARHGAP28,0.3125
ARHGAP5,ARHGAP28,0.2777777777777778
RANBP1,ARHGAP28,0.2631578947368421
RGS3,ARHGAP28,0.25
ARHGEF11,ARHGAP28,0.238095238095238
ARHGAP22,ARHGAP28,0.2352941176470588
RASAL3,ARHGAP28,0.2222222222222222
ARHGEF12,ARHGAP30,0.3333333333333333
DENND2D,ARHGAP30,0.3
SAMD9,ARHGAP30,0.3
ARHGAP5,ARHGAP30,0.2941176470588235
ARHGAP9,ARHGAP30,0.2857142857142857
GMIP,ARHGAP30,0.2857142857142857
DOCK6,ARHGAP30,0.2727272727272727
HSPB9,ARHGAP30,0.2727272727272727
ARHGAP22,ARHGAP31,0.25
ARHGEF12,ARHGAP31,0.25
ARHGAP5,ARHGAP31,0.2222222222222222
ARHGAP9,ARHGAP31,0.2
GMIP,ARHGAP31,0.2
ARHGEF11,ARHGAP31,0.1904761904761904
RGS3,ARHGAP31,0.1875
DENND2D,ARHGAP31,0.1818181818181818
ARHGAP5,ARHGAP35,0.1666666666666666
RGS3,ARHGAP35,0.15
RGS10,ARHGAP35,0.1428571428571428
RASD1,ARHGAP35,0.1219512195121951
ARHGAP22,ARHGAP42,0.2
CCDC125,ARHGAP42,0.2
ARHGAP9,ARHGAP42,0.1428571428571428
GMIP,ARHGAP42,0.1428571428571428
TCP11L2,ARHGAP42,0.1428571428571428
RGS3,ARHGAP42,0.1333333333333333
EVI5,ARHGAP42,0.125
TBC1D10C,ARHGAP42,0.125
ARHGEF12,ARHGAP5,0.3684210526315789
ARHGEF11,ARHGAP5,0.3478260869565217
RGS20,ARHGAP5,0.3157894736842105
RGS3,ARHGAP5,0.3157894736842105
ARL4A,ARHGAP5,0.3
ARL11,ARHGAP5,0.2941176470588235
RRAD,ARHGAP5,0.2777777777777778
REM2,ARHGAP5,0.2666666666666666
ARHGEF12,ARHGAP6,0.217391304347826
TTC17,ARHGAP6,0.2105263157894736
ARHGAP5,ARHGAP6,0.2
ARHGAP9,ARHGAP6,0.1818181818181818
ARHGEF11,ARHGAP6,0.1785714285714285
ADAP1,ARHGAP6,0.16
CDC42EP3,ARHGAP6,0.16
SH2D2A,ARHGAP6,0.1428571428571428
RASAL3,ARHGAP9,0.3529411764705882
ARHGAP22,ARHGAP9,0.2941176470588235
ARHGEF12,ARHGAP9,0.2941176470588235
DOK2,ARHGAP9,0.2857142857142857
SH2D2A,ARHGAP9,0.2857142857142857
TXLNA,ARHGAP9,0.2857142857142857
ADAP1,ARHGAP9,0.2777777777777778
BEX5,ARHGAP9,0.2727272727272727
ARHGEF12,ARHGDIB,0.3636363636363636
ARHGAP5,ARHGDIB,0.28
RASAL3,ARHGDIB,0.24
RANBP1,ARHGDIB,0.2222222222222222
FAM129A,ARHGDIB,0.217391304347826
HBS1L,ARHGDIB,0.2083333333333333
LGALS8,ARHGDIB,0.2083333333333333
RGS20,ARHGDIB,0.2083333333333333
GMIP,ARHGEF10,0.2105263157894736
ARHGEF11,ARHGEF10,0.2
DENND1C,ARHGEF10,0.2
DENND2D,ARHGEF10,0.2
ARHGAP22,ARHGEF10,0.1904761904761904
ARHGEF12,ARHGEF10,0.1904761904761904
DOCK6,ARHGEF10,0.1875
CEP170,ARHGEF10,0.1764705882352941
ARHGEF12,ARHGEF11,0.5263157894736842
ARHGAP5,ARHGEF11,0.3478260869565217
DENND2D,ARHGEF11,0.2941176470588235
GMIP,ARHGEF11,0.2857142857142857
RGS20,ARHGEF11,0.2727272727272727
RGS3,ARHGEF11,0.2727272727272727
DEF6,ARHGEF11,0.25
GRAP2,ARHGEF11,0.238095238095238
ARHGEF11,ARHGEF12,0.5263157894736842
ARHGAP5,ARHGEF12,0.3684210526315789
RASAL3,ARHGEF12,0.3157894736842105
DENND2D,ARHGEF12,0.3076923076923077
RCBTB2,ARHGEF12,0.3076923076923077
ARHGAP9,ARHGEF12,0.2941176470588235
FAM129A,ARHGEF12,0.2941176470588235
RGS20,ARHGEF12,0.2777777777777778
HERC2,ARHGEF2,0.1296296296296296
ARHGEF12,ARHGEF2,0.1276595744680851
DEF6,ARHGEF2,0.1228070175438596
CYTH1,ARHGEF2,0.12
DENND2D,ARHGEF26,0.2222222222222222
DOCK6,ARHGEF26,0.2
SAMSN1,ARHGEF26,0.1538461538461538
CYTH4,ARHGEF26,0.1428571428571428
GMIP,ARHGEF26,0.1428571428571428
DENND1C,ARHGEF26,0.1333333333333333
ANKRD28,ARHGEF26,0.125
ARHGAP22,ARHGEF26,0.125
DENND2D,ARHGEF40,0.4285714285714285
CYTH4,ARHGEF40,0.3636363636363636
ARHGEF12,ARHGEF40,0.3076923076923077
ARHGEF11,ARHGEF40,0.2941176470588235
ARHGAP5,ARHGEF40,0.2666666666666666
CYTH1,ARHGEF40,0.25
GMIP,ARHGEF40,0.25
RCBTB2,ARHGEF40,0.25
DENND2D,ARHGEF6,0.4
ARHGEF12,ARHGEF6,0.3125
RCBTB2,ARHGEF6,0.2727272727272727
CYTH4,ARHGEF6,0.2666666666666666
DENND1C,ARHGEF6,0.25
DOCK6,ARHGEF6,0.25
RGS3,ARHGEF6,0.25
ARHGEF11,ARHGEF6,0.238095238095238
MKLN1,ARHGEF7,0.1578947368421052
DOCK6,ARHGEF7,0.1290322580645161
AKAP10,ARHGEF7,0.1212121212121212
SHC2,ARHGEF7,0.1212121212121212
ARID4B,ARID4A,0.68
ETS2,ARID4A,0.2162162162162162
HIC2,ARID4A,0.2142857142857142
ZBTB18,ARID4A,0.2121212121212121
CREBZF,ARID4A,0.2058823529411764
CTCFL,ARID4A,0.2051282051282051
IRF2,ARID4A,0.1944444444444444
HIVEP1,ARID4A,0.1875
HIVEP1,ARID4B,0.3076923076923077
ZNF296,ARID4B,0.2608695652173913
MXD1,ARID4B,0.24
CREBZF,ARID4B,0.2333333333333333
CTCFL,ARID4B,0.2285714285714285
MAGEC2,ARID4B,0.2272727272727272
ZNF34,ARID4B,0.2272727272727272
GABPA,ARID4B,0.2258064516129032
ZBTB18,ARID5A,0.225
CREBZF,ARID5A,0.2195121951219512
C10orf12,ARID5A,0.2162162162162162
LCOR,ARID5A,0.2162162162162162
SOX13,ARID5A,0.2127659574468085
KCTD1,ARID5A,0.2121212121212121
POU2F1,ARID5A,0.2051282051282051
HIC2,ARID5A,0.1944444444444444
HIC2,ARID5B,0.2058823529411764
YAF2,ARID5B,0.2
FOXK1,ARID5B,0.1777777777777777
ZBTB18,ARID5B,0.175
CREBZF,ARID5B,0.1707317073170731
ZNF281,ARID5B,0.1707317073170731
SOX13,ARID5B,0.1702127659574468
FUS,ARID5B,0.1627906976744186
ARL4A,ARL11,0.5384615384615384
REM2,ARL11,0.4444444444444444
RRAD,ARL11,0.3076923076923077
ARHGAP5,ARL11,0.2941176470588235
CNRIP1,ARL11,0.2727272727272727
RASD1,ARL11,0.2666666666666666
RGS20,ARL11,0.2666666666666666
BSDC1,ARL11,0.25
ARL11,ARL4A,0.5384615384615384
GRAP2,ARL4A,0.4
CDCA4,ARL4A,0.3846153846153846
HN1,ARL4A,0.3846153846153846
HSPB9,ARL4A,0.3846153846153846
ABHD14B,ARL4A,0.375
ABTB1,ARL4A,0.3333333333333333
MIDN,ARL4A,0.3333333333333333
ARL11,ARL5B,0.6
ARL4A,ARL5B,0.4285714285714285
REM2,ARL5B,0.3
RGS20,ARL5B,0.2666666666666666
BSDC1,ARL5B,0.25
DNAJC12,ARL5B,0.25
GMPPB,ARL5B,0.25
NBPF1,ARL5B,0.25
IER3,ARL6IP1,0.2631578947368421
SSR2,ARL6IP1,0.2352941176470588
SEC61B,ARL6IP1,0.2307692307692307
SSR1,ARL6IP1,0.2222222222222222
SEC61A1,ARL6IP1,0.2068965517241379
BAG1,ARL6IP1,0.2
C14orf1,ARL6IP1,0.2
RTN3,ARL6IP1,0.2
PRAF2,ARL6IP5,0.2272727272727272
CKAP4,ARL6IP5,0.1935483870967742
MFSD6,ARL6IP5,0.1818181818181818
MLEC,ARL6IP5,0.1785714285714285
PLP2,ARL6IP5,0.1785714285714285
GLIPR1,ARL6IP5,0.1739130434782608
MSMO1,ARL6IP5,0.1724137931034483
ORAI3,ARL6IP5,0.1666666666666666
TOM1,ARL8A,0.21875
EEF2,ARL8A,0.2105263157894736
ARL11,ARL8A,0.2
FAM129A,ARL8A,0.1851851851851851
HBS1L,ARL8A,0.1785714285714285
REM2,ARL8A,0.1739130434782608
ARL4A,ARL8A,0.1724137931034483
GLIPR1,ARL8A,0.1666666666666666
NIPSNAP3A,ARMCX3,0.4
C14orf119,ARMCX3,0.3
MAP3K7CL,ARMCX3,0.3
PTMA,ARMCX3,0.2666666666666666
WDR26,ARMCX3,0.2666666666666666
ABHD14B,ARMCX3,0.25
ARGLU1,ARMCX3,0.25
HIVEP1,ARMCX3,0.25
COTL1,ARPC1B,0.2608695652173913
RPL37A,ARPC1B,0.2272727272727272
MAP3K7CL,ARPC1B,0.2142857142857142
HIST1H2BD,ARPC1B,0.2105263157894736
ABHD14B,ARPC1B,0.2
